Pipeline,Sequence,ParseSequence,Parent,Depth,Activity,ActivityType,Role,IntegrationRuntime,Dataset,DataFlow,LinkedPipeline,SourceTable,SinkTable,SourceSQL,SinkSQL,SQL,Tables,Columns,StoredProcedure,FilePath,Parameters,Dependencies,DependencyConditions,ValuesInfo,Description,Timeout,RetryCount,RetryInterval,SecureInput,SecureOutput,UserProperties,State,ExecutionStage,HasDependsOn,DependsOnCount,CycleFlag,Triggers
pl_SegmentData,4,4,,0,cd_sample_request_Rejected,Copy,SqlDWSource→DelimitedTextSink,AutoResolveIR,IN:DS_ASA_SEGMENT_DB | OUT:DS_ADLS_Generic,,,@dataset:p_schema.@dataset:p_table,,"SELECT Order_Number, STRING_AGG(REASON, ', ') Reason FROM ( SELECT Order_Number,Reason FROM [nestle_medical_hub_serverside_production].[sample_request_rejected] GROUP BY Order_Number,Reason) AGG_Rejected GROUP BY Order_Number",,"SELECT Order_Number, STRING_AGG(REASON, ', ') Reason FROM ( SELECT Order_Number,Reason FROM [nestle_medical_hub_serverside_production].[sample_request_rejected] GROUP BY Order_Number,Reason) AGG_Rejected GROUP BY Order_Number",,"Order_Number, REASON, ', ",,,,,,SRC:[QueryTimeout:02:00:00] | TypeConversion:[AllowTruncation],,0.12:00:00,0,30,No,No,,Enabled,0,No,0,No,TR_PRD_0430AM
pl_SegmentData,5,5,,0,cd_sample_request_Shipped,Copy,SqlDWSource→DelimitedTextSink,AutoResolveIR,IN:DS_ASA_SEGMENT_DB | OUT:DS_ADLS_Generic,,,@dataset:p_schema.@dataset:p_table,,select distinct order_number FROM [nestle_medical_hub_serverside_production].[sample_order_shipped],,select distinct order_number FROM [nestle_medical_hub_serverside_production].[sample_order_shipped],,distinct order_number,,,,,,SRC:[QueryTimeout:02:00:00] | TypeConversion:[AllowTruncation],,0.12:00:00,0,30,No,No,,Enabled,0,No,0,No,TR_PRD_0430AM
pl_SegmentData,6,6,,0,cd_sample_request_Approved,Copy,SqlDWSource→DelimitedTextSink,AutoResolveIR,IN:DS_ASA_SEGMENT_DB | OUT:DS_ADLS_Generic,,,@dataset:p_schema.@dataset:p_table,,select distinct order_number FROM [nestle_medical_hub_serverside_production].[sample_request_approved],,select distinct order_number FROM [nestle_medical_hub_serverside_production].[sample_request_approved],,distinct order_number,,,,,,SRC:[QueryTimeout:02:00:00] | TypeConversion:[AllowTruncation],,0.12:00:00,0,30,No,No,,Enabled,0,No,0,No,TR_PRD_0430AM
PL_AS400_CWOPR1,1,1,,0,Get Metadata1,GetMetadata,Get Metadata,AutoResolveIR,DS_ADLS_Generic,,,,,,,,,childItems,,,V:Folder,Folder(Succeeded),Succeeded,Fields: childItems,,0.12:00:00,0,30,No,No,,Enabled,3,Yes,17,No,
PL_AS400_CWOPR1,2,2,,0,GetCount,SetVariable,Set Var,AutoResolveIR,,,,,,,,,,,,,,ForEach1(Succeeded),Succeeded,FileCount = @string(length(activity('Get Metadata1').output.childItems)),,,0,30,No,No,,Enabled,5,Yes,19,No,
PL_AS400_CWOPR1,3,3,,0,If Condition1,IfCondition,Condition,AutoResolveIR,IN:DS_ASA_Generic | OUT:DS_ADLS_Generic,,,,,,,,,,,folderPath:inbound/Staging,V:NewFileName,GetCount(Succeeded),Succeeded,,,,0,30,No,No,,Enabled,6,Yes,19,No,
PL_AS400_CWOPR1,4,4,If Condition1→TRUE,1,FileFound,Wait,Wait,AutoResolveIR,,,,,,,,,,,,,,,,Wait: 1 seconds,,,0,30,No,No,,Enabled,0,No,0,No,
PL_AS400_CWOPR1,5,5,If Condition1→TRUE,1,CWOPR1,ExecuteDataFlow,DataFlow: df_AS400_CWOPR1,nsus-dv-nhscbi-dh-usea-azir,,df_AS400_CWOPR1,,,,,,,,,,folderPath:inbound/Staging,,FileFound(Succeeded),Succeeded,,,0.12:00:00,0,30,No,No,,Enabled,1,Yes,20,No,
PL_AS400_CWOPR1,6,6,If Condition1→TRUE,1,SaveFile,Copy,SqlDWSource→DelimitedTextSink,nsus-dv-nhscbi-dh-usea-azir,IN:DS_ASA_Generic | OUT:DS_ADLS_Generic,,,@dataset:p_Schema.@dataset:p_Table,,,,,,,,,V:NewFileName,CWOPR1(Succeeded),Succeeded,SRC:[QueryTimeout:02:00:00] | TypeConversion:[AllowTruncation],,0.12:00:00,0,30,No,No,,Enabled,2,Yes,17,No,
PL_AS400_CWOPR1,7,7,If Condition1→FALSE,1,NoFile,Wait,Wait,AutoResolveIR,,,,,,,,,,,,,,,,Wait: 1 seconds,,,0,30,No,No,,Enabled,0,No,0,No,
PL_AS400_CWOPR1,8,8,,0,Done,Wait,Wait,AutoResolveIR,,,,,,,,,,,,,,Delete_File(Succeeded),Succeeded,Wait: 1 seconds,,,0,30,No,No,,Enabled,8,Yes,22,No,
PL_AS400_CWOPR1,9,9,,0,Folder,SetVariable,Set Var,AutoResolveIR,,,,,,,,,,,,,,Set NewFileName(Succeeded),Succeeded,Folder = AS400/Files/CapsuleWorks/OpenBatches,,,0,30,No,No,,Enabled,2,Yes,26,No,
PL_AS400_CWOPR1,10,10,,0,Set CurrentTimeStamp,SetVariable,Set Var,AutoResolveIR,,,,,,,,,,,,,,,,"CurrentTimeStamp = @formatDateTime(utcnow(), 'yyyyMMddHHmmss')",,,0,30,No,No,,Enabled,0,No,0,No,
PL_AS400_CWOPR1,11,11,,0,Set NewFileName,SetVariable,Set Var,AutoResolveIR,,,,,,,,,,,,,,Set CurrentTimeStamp(Succeeded),Succeeded,"NewFileName = @concat(variables('CurrentTimeStamp'),'_CWOPR1.csv')


",,,0,30,No,No,,Enabled,1,Yes,31,No,
PL_AS400_CWOPR1,12,12,,0,ForEach1,ForEach,Loop,AutoResolveIR,,,,,,,,,,,,,"Act:Get Metadata1, Item",Get Metadata1(Succeeded),Succeeded,Items:@activity('Get Metadata1').output.childItems,,,0,30,No,No,,Enabled,4,Yes,24,No,
PL_AS400_CWOPR1,13,13,ForEach1,1,GetOldFileName,SetVariable,Set Var,AutoResolveIR,,,,,,,,,,,,,Item,,,OldFileName = @item().name,,,0,30,No,No,,Enabled,0,No,0,No,
PL_AS400_CWOPR1,14,14,,0,Delete_File,Delete,Delete Data,AutoResolveIR,DS_ADLS_Generic_NoFile,,,,,,,,,,,wildcardFileName:*.xls,V:Folder,If Condition1(Succeeded),Succeeded,Delete file/folder,,0.12:00:00,0,30,No,No,,Enabled,7,Yes,24,No,
PL_AS400_BTC160ALL,1,1,,0,Get Metadata1,GetMetadata,Get Metadata,AutoResolveIR,DS_ADLS_Generic,,,,,,,,,childItems,,,V:Folder,Folder(Succeeded),Succeeded,Fields: childItems,,0.12:00:00,0,30,No,No,,Enabled,3,Yes,17,No,
PL_AS400_BTC160ALL,2,2,,0,GetCount,SetVariable,Set Var,AutoResolveIR,,,,,,,,,,,,,,ForEach1(Succeeded),Succeeded,FileCount = @string(length(activity('Get Metadata1').output.childItems)),,,0,30,No,No,,Enabled,5,Yes,19,No,
PL_AS400_BTC160ALL,3,3,,0,If Condition1,IfCondition,Condition,AutoResolveIR,IN:DS_ASA_Generic | OUT:DS_ADLS_Generic,,,,,,,,,,,folderPath:inbound/Staging,V:NewFileName,GetCount(Succeeded),Succeeded,,,,0,30,No,No,,Enabled,6,Yes,19,No,
PL_AS400_BTC160ALL,4,4,If Condition1→TRUE,1,FileFound,Wait,Wait,AutoResolveIR,,,,,,,,,,,,,,,,Wait: 1 seconds,,,0,30,No,No,,Enabled,0,No,0,No,
PL_AS400_BTC160ALL,5,5,If Condition1→TRUE,1,BTC160ALL,ExecuteDataFlow,DataFlow: df_AS400_BTC160ALL,nsus-dv-nhscbi-dh-usea-azir,,df_AS400_BTC160ALL,,,,,,,,,,folderPath:inbound/Staging,,FileFound(Succeeded),Succeeded,,,0.12:00:00,0,30,No,No,,Enabled,1,Yes,20,No,
PL_AS400_BTC160ALL,6,6,If Condition1→TRUE,1,SaveFile,Copy,SqlDWSource→DelimitedTextSink,nsus-dv-nhscbi-dh-usea-azir,IN:DS_ASA_Generic | OUT:DS_ADLS_Generic,,,@dataset:p_Schema.@dataset:p_Table,,,,,,,,,V:NewFileName,BTC160ALL(Succeeded),Succeeded,SRC:[QueryTimeout:02:00:00] | TypeConversion:[AllowTruncation],,0.12:00:00,0,30,No,No,,Enabled,2,Yes,20,No,
PL_AS400_BTC160ALL,7,7,If Condition1→FALSE,1,NoFile,Wait,Wait,AutoResolveIR,,,,,,,,,,,,,,,,Wait: 1 seconds,,,0,30,No,No,,Enabled,0,No,0,No,
PL_AS400_BTC160ALL,8,8,,0,Done,Wait,Wait,AutoResolveIR,,,,,,,,,,,,,,Delete_File(Succeeded),Succeeded,Wait: 1 seconds,,,0,30,No,No,,Enabled,8,Yes,22,No,
PL_AS400_BTC160ALL,9,9,,0,Folder,SetVariable,Set Var,AutoResolveIR,,,,,,,,,,,,,,Set NewFileName(Succeeded),Succeeded,Folder = AS400/Files/CapsuleWorks/Tab-Cap_Batches,,,0,30,No,No,,Enabled,2,Yes,26,No,
PL_AS400_BTC160ALL,10,10,,0,Set CurrentTimeStamp,SetVariable,Set Var,AutoResolveIR,,,,,,,,,,,,,,,,"CurrentTimeStamp = @formatDateTime(utcnow(), 'yyyyMMddHHmmss')",,,0,30,No,No,,Enabled,0,No,0,No,
PL_AS400_BTC160ALL,11,11,,0,Set NewFileName,SetVariable,Set Var,AutoResolveIR,,,,,,,,,,,,,,Set CurrentTimeStamp(Succeeded),Succeeded,"NewFileName = @concat(variables('CurrentTimeStamp'),'_BTC160ALL.csv')


",,,0,30,No,No,,Enabled,1,Yes,31,No,
PL_AS400_BTC160ALL,12,12,,0,ForEach1,ForEach,Loop,AutoResolveIR,,,,,,,,,,,,,"Act:Get Metadata1, Item",Get Metadata1(Succeeded),Succeeded,Items:@activity('Get Metadata1').output.childItems,,,0,30,No,No,,Enabled,4,Yes,24,No,
PL_AS400_BTC160ALL,13,13,ForEach1,1,GetOldFileName,SetVariable,Set Var,AutoResolveIR,,,,,,,,,,,,,Item,,,OldFileName = @item().name,,,0,30,No,No,,Enabled,0,No,0,No,
PL_AS400_BTC160ALL,14,14,,0,Delete_File,Delete,Delete Data,AutoResolveIR,DS_ADLS_Generic_NoFile,,,,,,,,,,,wildcardFileName:*.xls,V:Folder,If Condition1(Succeeded),Succeeded,Delete file/folder,,0.12:00:00,0,30,No,No,,Enabled,7,Yes,24,No,
PL_SUPPLY_PLANNING_DATA,1,1,,0,Execute Pipeline Snowflake to ADLS,ExecutePipeline,Execute: PL_METADATA_DRIVEN_SNOWFLAKE_T,AutoResolveIR,,,PL_METADATA_DRIVEN_SNOWFLAKE_TO_ADLS,,,,,,,,,,,,,WaitOnCompletion: True | Params: P_DATA_GROUP=SNOWFLAKE_BATCH_INVENTORY_DATA,Execute pipeline with data group SNOWFLAKE_BATCH_INVENTORY_DATA_TO_ADLS,,0,30,No,No,,Enabled,0,No,0,No,TR_PRD_DAILY_0700AM
PL_SUPPLY_PLANNING_DATA,2,2,,0,Execute Pipeline ADLS to Azure Synapse,ExecutePipeline,Execute: PL_METADATA_DRIVEN_ADLS_TO_AZU,AutoResolveIR,,,PL_METADATA_DRIVEN_ADLS_TO_AZURE_SYNAPSE,,,,,,,,,,,Execute Pipeline Snowflake to ADLS(Succeeded),Succeeded,WaitOnCompletion: True | Params: P_DATA_GROUP=AZURE_ADLS_SNOWFLAKE_BATCH_INV,Execute pipeline with data group AZURE_ADLS_SNOWFLAKE_BATCH_INVENTORY_TO_AZURE_SYNAPSE,,0,30,No,No,,Enabled,1,Yes,45,No,TR_PRD_DAILY_0700AM
PL_SUPPLY_PLANNING_DATA,3,3,,0,Script1,Script,SQL Script,AutoResolveIR,,,,,,,,"WITH DEDUP(MANDT,EBELN,EBELP,AEDAT) AS
(select MANDT,EBELN,EBELP,MIN(AEDAT) AEDAT from [dr].[NHSC_3PL_Inbound_EKPO] EKPO
WHERE ISNULL(IS_DELETED,'N')='N'
group by MANDT,EBELN,EBELP
having count(*) > 1)
UPDATE [dr].[NHSC_3PL_Inbound_EKPO]
set IS_DELETED='Y'
FROM [dr].[NHSC_3PL_Inbound_EKPO] N1  JOIN
DEDUP ON (N1.MANDT=DEDUP.MANDT
and N1.EBELN=DEDUP.EBELN
and N1.EBELP=DEDUP.EBELP
and N1.AEDAT=DEDUP.AEDAT);

truncate table dr.F_Open_PurchaseOrders_StockTransferOrders;

insert into  dr.F_Open_PurchaseOrders_StockTransferOrders
SELECT EKPO.EBELN  as 
PurchaseOrderNumber,right(EKPO.MATNR,8) as MaterialID,
EKET.MENGE as Quantity,
cast(EINDT as datetime) AS ReceiptDate,
cast(WADAT as datetime) as ShippingDate,
EKPO.WERKS as DestinationLocationID,
(case when ISNULL(EKKO.RESWK,'')='' then EKKO.LIFNR ELSE
EKKO.RESWK END) as OriginLocationID,
(case when ISNULL(EKKO.RESWK,'')='' then  '2'
WHEN ISNULL(EKKO.RESWK,'')<> '' and cast(WADAT as date) <getdate() then '3'
else '1' end) OrderStatusID,
(case when ISNULL(EKKO.RESWK,'')='' then  'PO INBOUND'
WHEN ISNULL(EKKO.RESWK,'')<> '' and cast(WADAT as date) is not null
and cast(WADAT as date) <cast(getdate() as date) then 'SHIPPED, NOT RECEIVED'
else 'ON HAND NOT SHIPPED' end) OrderStatusDescription,
cast(getdate() as datetime) as ModifiedDate,
'nhscsqladmin' as ModifiedBy,
cast(getdate() as datetime) as SnapshotDate,
'Y' as ActiveFlag,
cast(EKKO.AEDAT as date) as STOCreationDate,
EKPO.EBELP as PurchaseOrderLine,
EKPO.LABNR as DeliveryNote,
'ASN-'+EKPO.LABNR AS ShipmentID,
EKKO.GLB_GRP_IND AS FreightOrderID
FROM [dr].[NHSC_3PL_Inbound_EKET] EKET,
dr.[NHSC_3PL_Inbound_EKPO] EKPO,
[dr].[NHSC_3PL_Inbound_EKKO] EKKO
WHERE  EKET.EBELN = EKPO.EBELN
AND EKET.EBELP = EKPO.EBELP
and EKPO.EBELN=EKKO.EBELN
AND ISNULL(EKPO.LOEKZ,'N') <>'L'
AND ISNULL(EKPO.ELIKZ,'N') <> 'X'
and ISNULL(EKPO.IS_DELETED,'N')='N'
and ISNULL(EKET.IS_DELETED,'N')='N'
and ISNULL(EKKO.IS_DELETED,'N')='N'
and EKPO.MTART in ('FERT','HALB')
--and cast(EINDT as date)<cast(getdate() as date)
and cast(EINDT as date)>=cast(getdate()-365 as date) ;

truncate table dr.PlanningBookInteractiveDailyHorizon;

insert into dr.PlanningBookInteractiveDailyHorizon
select CALWEEK,
cast(cast(CALDAY as date) as varchar),
CALYEAR,
cast(year(cast(CALDAY as date))as varchar)+cast(month(cast(CALDAY as date)) as varchar),
'NC',
[LOCATION],
N2.TXTMD,
right(N1.PRODUCT,8),
N3.MATERIAL_DESCRIPTION,
TOTAL_DEMAND,
CDP,
DEPEN_DMD,
EX_MTO_REQ,
SALES_ORDERS,
NET_DISPATCH_REQ,
OUTGOING_DP,
OUTGOING_LP,
TOTAL_SUPPLY,
TOTAL_SUPPLY,
INCOMING_DP,
INCOMING_LP,
PROD_AVAIL_DATE,
IN_TRANSIT,
DIST_RECEIPT,
PROJ_CLOSING_STOCK,
REF_DEMAND,
MAX_STOCK_COVER,
MAX_STOCK,
MIN_STOCK_COVER,
MIN_STOCK,
SAFETY_STOCK,
REORDER_THRESHOLD,
OPENING_AVAIL_STOCK,
PROJ_STOCK_COVER,
UNCONST_REC_REQ,
NET_REC_REQ,
POTENTIAL_WASTAGE_SL,
EO_SHELF_LIFE,
BATCH_AVAIL,
STOCK_OUT,
cast(getdate() as varchar),
'PlanningUnitOfMeasure',
YUNITS,
'',
'SAP APO',
'',
'',
'',
'',
'',
cast(getdate() as varchar), 
'nhscsqladmin'
from [dt].[SF_SUPPLYPLAN_SHORTHORIZON] N1,
dt.BIG0PLANT_V N2, dt.BIG0MATERIAL_V N3
where N1.[LOCATION]=N2.[PLANT]
and N1.PRODUCT=N3.MATERIAL;",,,,,,Execute Pipeline ADLS to Azure Synapse_copy1(Succeeded),Succeeded,,,0.12:00:00,0,30,No,No,,Enabled,4,Yes,55,No,TR_PRD_DAILY_0700AM
PL_SUPPLY_PLANNING_DATA,4,4,,0,Execute Pipeline Snowflake to ADLS_copy1,ExecutePipeline,Execute: PL_METADATA_DRIVEN_SNOWFLAKE_T,AutoResolveIR,,,PL_METADATA_DRIVEN_SNOWFLAKE_TO_ADLS,,,,,,,,,,,Execute Pipeline ADLS to Azure Synapse(Succeeded),Succeeded,WaitOnCompletion: True | Params: P_DATA_GROUP=SNOWFLAKE_PROD_PLAN_DATA_TO_AD,Execute pipeline with data group SNOWFLAKE_PROD_PLAN_DATA_TO_ADLS,,0,30,No,No,,Enabled,2,Yes,49,No,TR_PRD_DAILY_0700AM
PL_SUPPLY_PLANNING_DATA,5,5,,0,Execute Pipeline ADLS to Azure Synapse_copy1,ExecutePipeline,Execute: PL_METADATA_DRIVEN_ADLS_TO_AZU,AutoResolveIR,,,PL_METADATA_DRIVEN_ADLS_TO_AZURE_SYNAPSE,,,,,,,,,,,Execute Pipeline Snowflake to ADLS_copy1(Succeeded),Succeeded,WaitOnCompletion: True | Params: P_DATA_GROUP=AZURE_ADLS_PROD_PLAN_DATA_TO_S,Execute pipeline with data group AZURE_ADLS_PROD_PLAN_DATA_TO_SYNAPSE,,0,30,No,No,,Enabled,3,Yes,51,No,TR_PRD_DAILY_0700AM
pl_usp_ProcessMDMaterialMaster,1,1,,0,ProcessMDMaterialMaster,SqlServerStoredProcedure,SP: [[dt].[usp_ProcessMDMaterialMa,AutoResolveIR,,,,,,,,EXEC [[dt].[usp_ProcessMDMaterialMaster],,,[[dt].[usp_ProcessMDMaterialMaster],,,,,,Load data to [dt].[usp_ProcessMDMaterialMaster],0.12:00:00,0,30,No,No,,Enabled,0,No,0,No,
pl_Dim_MaterialMasterSalesData,1,1,,0,acty_stg_to_Dim_load,SqlServerStoredProcedure,SP: [[dt].[SP_Dim_MaterialMasterSa,AutoResolveIR,,,,,,,,EXEC [[dt].[SP_Dim_MaterialMasterSalesData],,,[[dt].[SP_Dim_MaterialMasterSalesData],,,,,,,0.12:00:00,0,30,No,No,,Enabled,0,No,0,No,
pl_Dim_MaterialMasterGeneralData,1,1,,0,Source_to_STG_MaterialMara,Copy,SnowflakeV2Source→SqlDWSink,nsus-nhscbi-dh-usea-ithub-shared-ir,IN:DS_EDW_SNOWFLAKE_PROD | OUT:DS_ASA_Generic,,,,@dataset:p_Schema.@dataset:p_Table,"SELECT ""BREIT"" as ""MARA_BREIT"", ""BRGEW"" as ""MARA_BRGEW"", ""BSTME"" as ""BSTME"", ""EAN11"" as ""MARA_EAN11"", ""ERSDA"" as ""MARA_ERSDA"", ""GEWEI"" as ""MARA_GEWEI"", ""GTIN_VARIANT"" as ""MARA_GTIN_VARIANT"", ""HOEHE"" as ""MARA_HOEHE"", ""LAENG"" as ""MARA_LAENG"", ""LVORM"" as ""MARA_LVORM"", ""MATKL"" as ""MATKL"", ""MATNR"" as ""MATNR"", ""MEABM"" as ""MARA_MEABM"", ""MEINS"" as ""MEINS"", ""MSTAE"" as ""MSTAE"", ""MTART"" as ""MTART"", ""NTGEW"" as ""NTGEW"", ""RAUBE"" as ""RAUBE"", ""STFAK"" as ""STFAK"", ""TEMPB"" as ""TEMPB"", ""TRAGR"" as ""TRAGR"", ""VOLEH"" as ""MARA_VOLEH"", ""VOLUM"" as ""MARA_VOLUM"", ""YYAG1"" as ""YYAG1"", ""YYAG2"" as ""YYAG2"", ""YYAG3"" as ""YYAG3"", ""YYAG4"" as ""YYAG4"", ""YYCBR"" as ""YYCBR"", ""YYDBR"" as ""YYDBR"", ""YYPAR"" as ""YYPAR"", ""YYRBR"" as ""YYRBR"", ""MHDHB"" as ""MHDHB"", ""IPRKZ"" as ""IPRKZ"", ""MHDRZ"" as ""MHDRZ"", ""YYAG5"" as ""YYAG5"", ""YYIMSP_SHARED"" as ""YYIMSP_SHARED"", ""LAEDA"" as ""LAEDA"", ""AENAM"" as ""AENAM"", ""HUTYP"" as ""HUTYP"", ""BISMT"" as ""BISMT"", ""GROES"" as ""GROES"", NULL as ""MVGR1"", NULL as ""MVGR2"", NULL as ""MVGR3"", NULL as ""MVGR4"", NULL as ""MVGR5"", ""SAISO"" as ""SAISO"", NULL as ""YYAL2"", ""SPART"" as ""SPART"", ""NORMT"" as ""NORMT"", ""YYSHO"" as ""YYSHO"", ""MHDLP"" as ""MHDLP"", ""ERGEI"" as ""ERGEI"", ""SAISJ"" as ""SAISJ"", ""YYDSC"" as ""YYDSC"", ""ERNAM"" as ""ERNAM"", ""VPSTA"" as ""VPSTA"", ""PSTAT"" as ""MARA_PSTAT"", ""MBRSH"" as ""MBRSH"", ""EKWSL"" as ""EKWSL"", ""DISST"" as ""DISST"", ""NUMTP"" as ""MARA_NUMTP"", ""QMPUR"" as ""QMPUR"", ""ERGEW"" as ""ERGEW"", ""ERVOL"" as ""ERVOL"", ""VABME"" as ""VABME"", ""XCHPF"" as ""MARA_XCHPF"", ""VHART"" as ""VHART"", ""MAGRV"" as ""MAGRV"", ""MSTDE"" as ""MSTDE"", ""MFRPN"" as ""MFRPN"", ""RDMHD"" as ""RDMHD"", ""MTPOS_MARA"" as ""MTPOS_MARA"", ""SLED_BBD"" as ""SLED_BBD"", ""WHSTC"" as ""WHSTC"", ""QGRP"" as ""QGRP"", ""/GLB/IMNW"" as ""IMNW"", ""/GLB/IMUW"" as ""IMUW"", ""/GLB/MATSW"" as ""MATSW"", ""/GLB/UOMSW"" as ""UOMSW"", ""/GLB/MATSDM"" as ""MATSDM"", ""/GLB/ALLERG_INFO"" as ""ALLERG_INFO"", ""/GLB/ALLERGEN_01"" as ""ALLERGEN_01"", ""/GLB/ALLERGEN_02"" as ""ALLERGEN_02"", ""/GLB/ALLERGEN_03"" as ""ALLERGEN_03"", ""/GLB/ALLERGEN_04"" as ""ALLERGEN_04"", ""/GLB/ALLERGEN_05"" as ""ALLERGEN_05"", ""/GLB/ALLERGEN_06"" as ""ALLERGEN_06"", ""/GLB/ALLERGEN_07"" as ""ALLERGEN_07"", ""/GLB/ALLERGEN_08"" as ""ALLERGEN_08"", ""/GLB/ALLERGEN_09"" as ""ALLERGEN_09"", ""/GLB/ALLERGEN_10"" as ""ALLERGEN_10"", ""/GLB/ALLERGEN_11"" as ""ALLERGEN_11"", ""/GLB/ALLERGEN_12"" as ""ALLERGEN_12"", ""/GLB/ALLERGEN_13"" as ""ALLERGEN_13"", ""/GLB/ALLERGEN_14"" as ""ALLERGEN_14"", ""YYBAI"" as ""YYBAI"", ""YYPTC"" as ""YYPTC"", ""YYPROM_ITEM"" as ""YYPROM_ITEM"", ""/GLB/KSTYPE1"" as ""KSTYPE1"", ""/GLB/KTYPE"" as ""KTYPE"", ""/GLB/PASSK"" as ""PASSK"", ""/GLB/SUBID"" as ""SUBID"", ""/GLB/FLAG_SPEC"" as ""FLAG_SPEC"", ""/GLB/RM_SPEC"" as ""RM_SPEC"", NULL as ""0MATERIAL___TXTMD"" from ""EDW"".""PRS"".""MDH_MARA_V""",truncate table dt.stg_MaterialMara;,"-- PRE-COPY SCRIPT:
truncate table dt.stg_MaterialMara;",,"MARA_BREIT, MARA_BRGEW, BSTME, MARA_EAN11, MARA_ERSDA, MARA_GEWEI, MARA_GTIN_VARIANT, MARA_HOEHE, MARA_LAENG, MARA_LVORM",,,,,,Staging:LS_ADLS_STAGE_BLOB | SINK:[PreCopyScript:Yes],Load data to stg_MaterialMara,0.12:00:00,0,30,No,No,,Enabled,0,No,0,No,
pl_Dim_MaterialMasterGeneralData,2,2,,0,acty_stg_to_F_load,SqlServerStoredProcedure,SP: [[dt].[SP_Load_MaterialMasterG,AutoResolveIR,,,,,,,,EXEC [[dt].[SP_Load_MaterialMasterGeneralData],,,[[dt].[SP_Load_MaterialMasterGeneralData],,,"Source_to_STG_MaterialMara(Succeeded), Source_to_Stg_MLAN(Succeeded)","Succeeded, Succeeded",,,0.12:00:00,0,30,No,No,,Enabled,1,Yes,68,No,
pl_Dim_MaterialMasterGeneralData,3,3,,0,Source_to_Stg_MLAN,Copy,SnowflakeV2Source→SqlDWSink,nsus-nhscbi-dh-usea-ithub-shared-ir,IN:DS_EDW_SNOWFLAKE_PROD | OUT:DS_ASA_Generic,,,,@dataset:p_Schema.@dataset:p_Table,"SELECT ""MANDT"" as ""MANDT"", ""MATNR"" as ""MATNR"", ""ALAND"" as ""ALAND"", ""TAXM1"" as ""TAXM1"", ""TAXM2"" as ""TAXM2"", ""TAXM3"" as ""TAXM3"", ""TAXM4"" as ""TAXM4"", ""TAXM5"" as ""TAXM5"", ""TAXM6"" as ""TAXM6"", ""TAXM7"" as ""TAXM7"", ""TAXM8"" as ""TAXM8"", ""TAXM9"" as ""TAXM9"", ""TAXIM"" as ""TAXIM"", ""CHANGE_TIMESTAMP"" as ""REP_DATE"", ""REFRESH_DATE"" as ""REP_TIMESTAMP"", NULL as ""REP_MD_COUNTER"" FROM ""EDW"".""PRS"".""MDH_MLAN_V"" where ""ALAND"" = 'US'",Truncate table dt.STG_MaterialMLAN;,"-- PRE-COPY SCRIPT:
Truncate table dt.STG_MaterialMLAN;",,"MANDT, MATNR, ALAND, TAXM1, TAXM2, TAXM3, TAXM4, TAXM5, TAXM6, TAXM7",,,,,,Staging:LS_ADLS_STAGE_BLOB | SINK:[PreCopyScript:Yes],Copy data from Source to STG table [dt].[STG_MaterialMLAN],0.12:00:00,0,30,No,No,,Enabled,0,No,0,No,
pl_Dim_MateiralMaster_One_time_loads,1,1,,0,STG_MD_MaterialType,Copy,ExcelSource→SqlDWSink,nsus-dv-nhscbi-dh-usea-azir,IN:ADLS_EXCEL_FILE_PF | OUT:DS_ASA_Generic,,,,@dataset:p_Schema.@dataset:p_Table,,truncate table dt.STG_MD_MaterialType;,"-- PRE-COPY SCRIPT:
truncate table dt.STG_MD_MaterialType;",,"MaterialType, Description, Use",,,,,,Staging:LS_ADLS_STAGE_BLOB | SINK:[PreCopyScript:Yes],,0.12:00:00,0,30,No,No,,Enabled,0,No,0,No,
pl_Dim_MateiralMaster_One_time_loads,2,2,,0,STG_MD_UoMUnitsMapping,Copy,ExcelSource→SqlDWSink,nsus-dv-nhscbi-dh-usea-azir,IN:ADLS_EXCEL_FILE_PF | OUT:DS_ASA_Generic,,,,@dataset:p_Schema.@dataset:p_Table,,truncate table dt.STG_MD_UoMUnitsMapping;,"-- PRE-COPY SCRIPT:
truncate table dt.STG_MD_UoMUnitsMapping;",,"SAPUnit, Unit, LegacyUnit, Description",,,,STG_MD_MaterialType(Succeeded),Succeeded,Staging:LS_ADLS_STAGE_BLOB | SINK:[PreCopyScript:Yes],,0.12:00:00,0,30,No,No,,Enabled,1,Yes,30,No,
pl_Fct_ShippedAndOpenOrder,1,1,,0,staging Load for Int_OpenOrder,Copy,ExcelSource→SqlDWSink,nsus-dv-nhscbi-dh-usea-azir,IN:ADLS_EXCEL_FILE_PF | OUT:DS_ASA_Generic,,,,@dataset:p_Schema.@dataset:p_Table,,truncate table dt.Int_OpenOrder;,"-- PRE-COPY SCRIPT:
truncate table dt.Int_OpenOrder;",,"id, recordType, account_text, account_value, amount, createdfrom_text, createdfrom_value, custbodydelivery_date, custtype_text, custtype_value",,,,,,Staging:LS_ADLS_STAGE_BLOB | SRC:[AdditionalColumns:1] | SINK:[PreCopyScript:Yes],,0.12:00:00,0,30,No,No,,Enabled,0,No,0,No,
